latitude,longitude,date,time,road_type,lanes,speed_limit,weather,severity
18.461317,73.824784,2023-10-13,22:37:02,arterial,4,60,clear,2
18.63889,73.878347,2021-04-13,13:15:55,arterial,2,60,fog,3
18.584296,73.876456,2022-10-01,14:48:03,arterial,2,60,cloudy,2
18.489798,73.833667,2021-05-28,04:20:00,collector,2,50,fog,3
18.600188,73.770275,2024-04-13,08:06:55,residential,1,50,fog,2
18.505571,73.805264,2023-12-05,04:31:18,arterial,2,80,cloudy,1
18.536404,73.946074,2024-11-17,21:40:26,collector,2,50,cloudy,2
18.463501,73.85374,2021-12-28,01:26:59,collector,1,30,clear,2
18.485873,73.944135,2024-10-25,02:21:37,highway,4,100,fog,3
18.472661,73.83072,2023-08-21,18:33:35,highway,4,100,clear,3
18.597577,73.890911,2021-11-10,19:32:43,residential,1,50,cloudy,1
18.534546,73.819305,2024-12-05,11:11:16,collector,2,30,cloudy,1
18.529522,73.802855,2023-09-27,19:13:27,highway,6,80,cloudy,2
18.491067,73.846608,2024-02-13,11:29:26,arterial,2,60,fog,2
18.503707,73.807492,2024-11-09,09:41:34,residential,2,50,rain,1
18.581351,73.943707,2022-11-19,04:24:33,highway,6,80,clear,3
18.570727,73.765396,2021-03-22,22:41:04,residential,1,30,rain,1
18.465117,73.940285,2023-05-03,14:30:10,residential,1,40,rain,2
18.509458,73.768413,2022-04-29,20:10:52,residential,1,40,rain,1
18.569809,73.87473,2022-01-22,18:15:11,arterial,4,60,fog,2
18.579701,73.80348,2024-04-28,16:33:44,service,2,40,clear,1
18.453022,73.943003,2023-01-02,05:28:14,service,2,30,cloudy,2
18.500179,73.885205,2024-05-17,18:00:32,service,2,40,clear,2
18.591326,73.872001,2024-03-24,20:17:19,arterial,2,80,rain,2
18.512581,73.804219,2022-04-21,02:48:47,service,2,50,fog,2
18.569534,73.923219,2021-04-22,18:06:16,arterial,4,60,rain,1
18.639347,73.771181,2021-10-22,13:45:46,highway,6,100,clear,2
18.480966,73.938947,2022-10-08,22:53:57,service,2,40,fog,1
18.597307,73.926599,2023-07-03,21:44:58,highway,4,80,cloudy,2
18.490527,73.867517,2023-05-29,15:25:00,residential,2,40,rain,2
18.590228,73.886022,2024-03-13,12:50:11,arterial,4,60,cloudy,3
18.53163,73.753079,2024-12-10,07:07:22,service,1,40,rain,1
18.566585,73.80062,2024-06-17,03:32:59,arterial,2,80,clear,2
18.540051,73.941516,2023-11-24,23:59:56,residential,1,50,fog,2
18.529807,73.91796,2023-10-27,07:41:32,residential,1,30,clear,2
18.487708,73.884492,2024-11-25,07:52:13,service,1,50,cloudy,3
18.645401,73.770379,2024-09-22,19:52:37,service,2,40,rain,2
18.451664,73.836717,2023-02-17,17:27:58,collector,2,50,cloudy,1
18.468525,73.899677,2024-09-23,10:34:39,highway,6,80,clear,2
18.63291,73.836804,2021-11-22,11:40:43,service,1,30,fog,2
18.501742,73.836881,2021-01-03,10:51:13,highway,6,100,clear,3
18.59469,73.751811,2024-02-13,17:47:43,service,1,40,rain,1
18.567891,73.872658,2021-07-28,16:15:44,residential,1,50,cloudy,3
18.577538,73.798404,2022-12-02,01:51:06,collector,1,30,rain,1
18.592811,73.768278,2021-10-11,20:38:44,residential,2,40,fog,2
18.489854,73.925494,2023-08-29,00:07:09,highway,4,100,rain,1
18.597745,73.752749,2021-07-13,16:27:58,arterial,4,60,clear,2
18.499675,73.792881,2023-01-13,09:17:45,service,1,30,clear,1
18.504161,73.799512,2021-01-12,05:25:45,collector,1,30,clear,2
18.462505,73.841788,2021-01-12,06:44:43,service,2,40,fog,2
18.596547,73.871346,2023-07-28,20:36:16,service,2,50,fog,3
18.584574,73.76623,2022-05-05,16:23:42,residential,2,40,fog,2
18.640298,73.917698,2022-07-08,01:43:54,arterial,2,80,clear,3
18.611018,73.914597,2022-09-17,04:30:04,residential,1,50,clear,1
18.636542,73.858851,2023-12-23,06:28:28,residential,2,50,fog,2
18.490056,73.873357,2024-09-13,06:28:22,service,1,30,cloudy,3
18.598576,73.897583,2024-06-16,08:38:02,arterial,4,60,clear,3
18.55429,73.763692,2024-02-18,01:05:53,arterial,2,80,cloudy,2
18.524223,73.934153,2023-08-10,15:05:52,highway,6,100,fog,3
18.56689,73.857666,2024-08-24,11:00:14,highway,6,80,cloudy,3
18.503771,73.82369,2024-09-13,06:41:01,collector,1,40,clear,2
18.629069,73.883293,2022-04-14,03:04:44,collector,1,40,cloudy,3
18.607477,73.840869,2023-01-20,00:32:46,collector,1,30,rain,1
18.576049,73.799677,2023-10-22,21:04:48,highway,6,80,clear,2
18.591092,73.83552,2024-12-14,02:24:48,arterial,4,60,cloudy,3
18.538509,73.879864,2023-11-01,11:46:11,service,1,50,clear,2
18.637256,73.762801,2023-02-04,05:33:10,highway,4,80,fog,3
18.614949,73.808477,2022-08-09,15:57:48,service,1,30,cloudy,1
18.538784,73.754383,2022-03-29,00:23:25,highway,4,100,clear,3
18.510209,73.850526,2024-12-26,21:44:44,residential,2,30,clear,2
18.461235,73.848219,2022-08-14,14:42:03,collector,2,30,clear,2
18.635422,73.771079,2021-10-22,22:24:25,service,2,40,cloudy,2
18.602888,73.831934,2024-12-21,19:15:13,residential,1,40,rain,1
18.581035,73.802047,2024-08-17,02:21:34,service,1,40,fog,2
18.481898,73.782093,2023-02-16,11:06:44,service,2,30,rain,2
18.464098,73.787129,2024-08-12,01:45:59,highway,6,80,fog,2
18.582844,73.926338,2024-08-09,19:24:02,collector,1,40,cloudy,1
18.612825,73.887027,2022-08-09,04:42:56,highway,4,80,fog,3
18.472086,73.807837,2024-12-22,14:11:01,residential,1,40,clear,2
18.511961,73.799991,2022-04-10,15:19:20,residential,2,40,clear,1
18.553001,73.857111,2023-01-06,10:26:13,arterial,4,60,cloudy,2
18.521377,73.820758,2022-03-16,16:29:28,arterial,4,60,rain,1
18.615711,73.907859,2024-03-14,14:31:37,collector,2,40,clear,2
18.511559,73.932758,2023-06-16,13:59:16,residential,2,40,cloudy,3
18.640563,73.815349,2021-11-22,20:39:22,residential,1,40,rain,2
18.520885,73.851127,2023-06-14,06:59:03,highway,6,100,rain,3
18.638224,73.925264,2021-09-19,07:48:17,highway,6,100,clear,2
18.470514,73.828546,2021-03-23,12:18:08,highway,6,80,fog,3
18.560674,73.850626,2022-09-20,13:59:16,residential,1,30,clear,1
18.488773,73.921763,2022-04-16,05:05:11,collector,2,50,rain,3
18.585388,73.917582,2023-11-08,22:50:47,highway,6,100,cloudy,3
18.621753,73.899671,2022-11-23,11:12:44,arterial,2,60,clear,1
18.537842,73.872109,2023-01-30,23:23:07,collector,1,50,rain,2
18.482073,73.884729,2023-06-09,13:12:53,service,1,50,fog,1
18.485851,73.88879,2023-01-23,03:57:59,service,1,30,fog,1
18.49592,73.77351,2024-01-14,19:12:18,collector,2,50,rain,1
18.483057,73.750398,2023-05-14,19:25:31,collector,1,50,cloudy,2
18.593748,73.89648,2023-04-18,06:41:50,highway,4,80,rain,3
18.552987,73.782273,2023-12-16,23:31:37,residential,2,40,clear,1
18.466711,73.753826,2021-07-20,02:36:29,collector,1,30,rain,2
18.48315,73.928171,2024-08-15,16:21:38,highway,4,100,clear,2
18.498307,73.820854,2023-04-26,17:42:55,residential,1,30,cloudy,1
18.471069,73.794472,2023-03-18,22:14:28,arterial,2,80,cloudy,3
18.553845,73.871551,2023-03-23,22:24:37,arterial,2,60,rain,1
18.49907,73.761546,2021-10-20,03:53:38,residential,1,30,fog,2
18.528207,73.796841,2021-12-02,14:33:13,collector,2,30,fog,2
18.493911,73.941973,2022-10-18,13:51:36,highway,6,100,fog,3
18.57326,73.861376,2021-09-11,16:59:15,service,1,40,cloudy,2
18.533155,73.835789,2023-12-15,21:24:35,residential,1,50,rain,2
18.558181,73.889286,2023-09-11,12:25:06,residential,1,40,fog,2
18.590429,73.784339,2022-05-07,10:46:05,service,1,50,cloudy,1
18.550023,73.832392,2022-02-24,14:59:55,highway,6,80,clear,2
18.624105,73.876284,2021-05-19,05:11:49,arterial,4,60,fog,3
18.556501,73.773079,2021-12-17,17:08:48,arterial,2,80,clear,3
18.571128,73.773441,2021-12-12,05:10:11,service,1,30,clear,2
18.517441,73.778568,2024-09-22,01:27:01,arterial,2,80,cloudy,3
18.588415,73.79125,2024-09-06,08:23:20,arterial,2,60,fog,1
18.528372,73.929135,2024-03-13,23:51:14,service,2,50,rain,2
18.490863,73.851561,2024-05-10,06:38:03,collector,2,50,cloudy,1
18.533854,73.753625,2021-01-15,18:05:28,collector,1,30,rain,1
18.608552,73.763809,2024-02-17,10:32:00,arterial,4,60,clear,3
18.544851,73.862136,2022-10-12,17:15:25,service,2,40,rain,2
18.575685,73.887726,2023-02-20,04:27:48,arterial,4,60,fog,2
18.500654,73.751996,2024-08-25,17:37:51,highway,6,100,fog,3
18.594689,73.857131,2023-09-13,22:27:42,highway,4,80,clear,2
18.617224,73.914278,2021-03-31,04:27:24,highway,6,80,fog,3
18.618665,73.847019,2022-10-21,15:15:18,collector,2,40,rain,2
18.516726,73.908312,2023-11-18,07:58:10,collector,2,30,clear,2
18.540259,73.786688,2024-11-16,00:18:23,highway,6,80,cloudy,3
18.620995,73.926512,2023-10-25,02:21:26,collector,2,30,clear,2
18.543262,73.76514,2024-10-02,00:45:16,collector,1,30,rain,1
18.527565,73.910708,2021-07-27,02:29:06,collector,1,40,fog,1
18.630355,73.790695,2021-09-22,20:06:10,arterial,4,60,clear,3
18.463395,73.92547,2024-08-14,15:16:02,highway,6,100,fog,2
18.527881,73.858352,2021-11-27,23:40:27,highway,4,100,cloudy,3
18.643613,73.763313,2023-09-26,19:47:40,collector,2,50,clear,2
18.579664,73.764821,2021-03-31,07:38:00,arterial,4,80,clear,2
18.525094,73.910763,2021-06-16,11:21:56,highway,4,100,fog,2
18.536694,73.949436,2021-06-07,10:08:46,service,1,30,cloudy,2
18.561812,73.814232,2024-10-27,18:52:45,residential,1,40,cloudy,1
18.494022,73.820104,2024-04-10,07:05:09,arterial,4,80,rain,2
18.524507,73.763743,2022-07-21,05:23:04,service,2,30,rain,3
18.523915,73.842848,2023-10-17,11:52:42,service,1,40,rain,2
18.594548,73.881346,2021-01-10,00:37:14,arterial,2,60,rain,2
18.591753,73.751673,2021-07-27,15:57:50,service,2,30,cloudy,1
18.493533,73.882337,2021-11-06,02:57:23,service,1,40,fog,1
18.546798,73.751063,2023-02-09,20:05:56,residential,2,50,fog,2
18.610899,73.904562,2024-02-27,11:46:59,service,1,30,rain,2
18.559684,73.763293,2021-07-15,22:13:40,residential,1,50,fog,1
18.603303,73.866743,2023-11-20,17:14:29,arterial,2,80,cloudy,2
18.606392,73.900349,2022-03-15,10:02:59,service,2,30,clear,2
18.6106,73.853602,2024-02-07,20:21:26,collector,1,40,rain,2
18.478065,73.884231,2024-09-04,10:28:25,arterial,4,60,rain,2
18.574095,73.898451,2024-04-30,21:48:06,highway,4,80,rain,2
18.483976,73.788995,2021-07-25,12:20:43,service,2,30,clear,3
18.628082,73.899996,2022-10-25,05:43:37,highway,4,80,rain,2
18.631646,73.901743,2023-03-27,12:20:39,arterial,2,80,rain,2
18.569431,73.880827,2021-04-06,07:17:00,collector,1,40,cloudy,1
18.627826,73.865761,2022-07-19,19:06:04,arterial,4,60,fog,2
18.576478,73.781295,2021-03-15,21:01:51,residential,1,30,clear,2
18.544784,73.893279,2022-05-15,15:35:37,residential,2,40,fog,3
18.504189,73.790451,2021-06-06,12:40:06,service,2,40,rain,1
18.512765,73.7983,2022-04-18,19:14:24,highway,4,80,clear,2
18.492983,73.83497,2024-02-26,13:22:21,arterial,2,80,fog,1
18.631568,73.851412,2022-08-20,14:23:52,highway,4,80,clear,1
18.487584,73.765394,2024-11-18,00:25:01,residential,2,30,rain,1
18.589231,73.82656,2023-04-30,01:56:34,collector,2,50,fog,1
18.614366,73.881902,2024-03-28,03:41:22,residential,1,30,rain,1
18.609248,73.804389,2023-05-06,03:57:59,arterial,4,80,fog,3
18.588472,73.802812,2021-07-02,10:04:04,service,2,40,clear,2
18.637814,73.877275,2023-02-22,17:36:49,highway,6,80,rain,2
18.514902,73.803902,2023-05-30,12:31:31,highway,6,100,rain,3
18.488185,73.888928,2024-09-13,21:29:05,collector,1,40,clear,2
18.493743,73.869061,2022-08-20,18:09:56,collector,2,50,cloudy,1
18.502927,73.882394,2021-10-13,22:29:26,highway,4,80,rain,3
18.612988,73.905605,2024-05-13,05:27:07,collector,2,40,cloudy,2
18.60217,73.787544,2022-04-06,09:14:20,arterial,2,60,clear,1
18.467677,73.88979,2022-01-06,01:21:54,arterial,2,80,clear,3
18.523669,73.836469,2022-02-25,02:32:31,highway,4,80,rain,1
18.45623,73.801915,2022-06-24,18:19:06,collector,2,30,fog,3
18.456735,73.925837,2024-10-05,05:24:04,collector,1,40,fog,3
18.498679,73.861467,2022-04-04,02:29:42,arterial,2,80,clear,1
18.457796,73.883369,2022-03-11,11:35:30,residential,1,50,fog,2
18.514605,73.929584,2024-09-10,08:42:43,collector,2,50,clear,1
18.627624,73.815058,2023-08-31,19:31:59,collector,2,30,rain,1
18.630192,73.949232,2021-11-13,18:38:15,collector,1,40,cloudy,1
18.615083,73.918974,2024-02-03,05:54:33,service,1,40,fog,1
18.499802,73.86534,2021-10-09,23:18:55,service,1,30,rain,2
18.463451,73.768984,2024-02-08,04:59:07,residential,1,40,fog,1
18.649779,73.815328,2021-10-04,02:24:49,service,1,30,rain,1
18.599637,73.911333,2022-01-16,23:43:32,service,1,50,cloudy,2
18.621605,73.949526,2024-02-03,23:44:56,highway,6,100,clear,1
18.498299,73.75807,2024-07-08,00:28:27,highway,4,80,clear,3
18.532238,73.776016,2022-02-20,18:57:24,residential,1,30,clear,2
18.454485,73.822085,2024-06-25,02:46:15,arterial,2,60,clear,2
18.606748,73.863236,2023-05-25,08:36:53,service,2,40,rain,1
18.512556,73.880868,2022-01-14,17:51:11,highway,4,80,fog,3
18.496404,73.752876,2021-06-09,17:13:57,collector,1,50,fog,3
18.602871,73.874749,2022-10-08,02:56:05,residential,1,30,clear,1
18.602461,73.757788,2022-08-22,16:07:18,residential,2,30,fog,3
18.617424,73.873905,2023-11-30,04:55:58,service,2,30,clear,3
18.562679,73.874923,2021-12-15,18:48:14,highway,6,80,fog,3
18.622887,73.867387,2021-07-03,20:26:38,arterial,2,60,clear,1
18.56619,73.948136,2023-04-05,01:45:06,arterial,4,60,rain,3
18.601346,73.838459,2023-12-04,11:12:30,arterial,4,60,fog,2
18.591479,73.827846,2023-02-15,13:25:05,arterial,2,60,fog,3
18.495775,73.86937,2021-08-19,21:48:38,residential,1,40,fog,1
18.635636,73.935828,2024-05-22,20:44:55,service,1,50,clear,1
18.518381,73.855535,2024-02-03,21:37:40,arterial,2,80,rain,3
18.492327,73.949126,2021-10-10,12:41:31,service,2,40,fog,1
18.646224,73.879902,2023-12-14,04:36:08,service,1,50,fog,3
18.610883,73.89302,2022-08-19,06:10:48,service,2,50,cloudy,2
18.568632,73.76067,2021-12-24,11:17:27,service,2,50,clear,2
18.540953,73.884957,2023-12-14,07:30:53,residential,1,40,clear,1
18.585506,73.824625,2024-08-14,08:29:03,highway,6,80,fog,3
18.638338,73.783471,2021-04-03,13:12:21,arterial,2,80,fog,2
18.550072,73.888177,2024-07-21,12:27:50,collector,1,30,cloudy,2
18.589427,73.879728,2021-03-28,18:49:22,residential,1,40,clear,2
18.505058,73.781241,2023-12-18,09:19:44,service,1,50,fog,1
18.577188,73.86986,2023-06-23,11:53:00,highway,4,80,cloudy,2
18.485871,73.891028,2021-08-08,11:12:24,highway,4,80,rain,3
18.541034,73.883552,2024-06-18,01:21:16,service,1,40,rain,2
18.617473,73.783946,2024-03-08,03:27:18,collector,2,40,fog,2
18.453829,73.905821,2022-11-21,16:32:12,highway,4,80,fog,1
18.571939,73.889928,2023-09-26,00:25:54,highway,4,80,rain,2
18.617631,73.910562,2022-10-21,01:43:36,service,2,50,fog,1
18.642184,73.857187,2024-12-17,22:58:54,residential,1,50,fog,1
18.547699,73.830377,2021-07-14,09:18:34,residential,1,30,cloudy,1
18.480738,73.864521,2024-07-01,17:12:27,collector,2,40,clear,1
18.505403,73.934262,2023-09-25,03:25:29,service,1,30,cloudy,2
18.566638,73.868568,2023-10-02,12:45:17,service,2,30,rain,1
18.520985,73.760398,2022-07-18,10:29:48,collector,1,30,fog,1
18.456349,73.834667,2023-04-22,07:06:55,highway,4,80,clear,3
18.466913,73.871369,2022-04-26,04:49:59,residential,1,30,rain,1
18.626195,73.926583,2023-06-05,15:43:03,collector,2,30,clear,1
18.581809,73.792246,2021-05-25,19:09:19,arterial,4,80,clear,3
18.622599,73.927219,2023-02-17,01:24:26,residential,2,50,fog,1
18.489331,73.897485,2021-07-21,04:44:22,highway,6,80,fog,3
18.507304,73.910528,2024-04-19,00:20:17,residential,2,40,clear,2
18.649448,73.756005,2024-08-16,13:52:21,highway,4,80,fog,3
18.629473,73.874526,2021-05-03,08:07:09,highway,4,80,rain,3
18.644677,73.843002,2021-09-08,04:16:05,collector,2,30,fog,1
18.619478,73.762479,2022-07-14,17:34:02,collector,1,50,cloudy,2
18.517056,73.763403,2022-08-26,04:03:11,residential,1,30,rain,2
18.645069,73.913395,2023-02-12,20:59:43,highway,4,100,clear,3
18.620509,73.937593,2024-05-23,16:35:38,highway,4,100,cloudy,2
18.467021,73.82712,2024-12-22,00:07:50,arterial,2,80,rain,2
18.464207,73.792159,2022-07-03,22:31:54,highway,4,100,clear,2
18.495873,73.843821,2023-01-06,04:26:49,arterial,2,60,cloudy,3
18.503712,73.770196,2023-01-29,11:36:53,highway,6,100,fog,2
18.483498,73.779455,2023-08-21,15:28:31,residential,2,50,cloudy,2
18.644615,73.901859,2022-05-03,05:32:54,arterial,4,80,clear,2
18.643552,73.837948,2024-09-22,02:21:53,highway,4,80,clear,2
18.505674,73.909659,2021-06-13,13:47:39,arterial,2,80,cloudy,3
18.515251,73.809877,2021-12-13,11:57:17,service,1,40,cloudy,1
18.496501,73.775936,2023-09-26,01:33:27,collector,1,30,cloudy,1
18.501293,73.821064,2021-06-18,07:31:06,service,1,40,cloudy,1
18.584799,73.762513,2022-05-08,21:14:13,arterial,2,80,cloudy,1
18.492101,73.911805,2022-12-08,03:55:13,highway,6,80,rain,3
18.479384,73.818529,2022-05-13,09:25:20,collector,2,30,clear,3
18.622932,73.780985,2022-07-16,13:25:36,service,1,30,cloudy,1
18.466547,73.846908,2021-02-05,15:22:01,service,2,50,fog,1
18.510484,73.862682,2021-08-09,04:22:18,highway,6,80,fog,2
18.610761,73.77743,2024-01-12,08:59:25,service,1,50,cloudy,3
18.56614,73.851102,2021-10-13,22:56:09,highway,6,100,clear,3
18.478816,73.8748,2022-04-07,05:25:12,residential,2,40,rain,1
18.504728,73.847567,2023-04-12,21:07:17,residential,2,50,cloudy,2
18.466454,73.841917,2024-07-02,12:14:57,highway,4,80,rain,2
18.511293,73.914476,2024-07-03,06:26:51,arterial,2,80,clear,3
18.461396,73.833721,2023-02-15,20:41:02,arterial,4,80,clear,2
18.541686,73.895001,2021-01-06,17:05:03,service,2,50,rain,3
18.564858,73.883442,2021-06-01,09:03:08,highway,4,100,rain,3
18.60541,73.922441,2024-04-17,23:08:34,residential,1,40,cloudy,1
18.512775,73.857605,2021-10-24,22:55:26,collector,2,40,clear,1
18.618022,73.94789,2024-10-24,21:43:05,arterial,4,80,clear,2
18.627904,73.824293,2022-07-01,09:24:24,arterial,4,60,cloudy,3
18.489033,73.847879,2022-12-14,18:10:56,service,1,50,fog,2
18.598328,73.848514,2023-04-24,03:40:00,service,2,50,cloudy,2
18.546636,73.917646,2022-11-11,14:56:46,arterial,2,60,clear,1
18.522281,73.921959,2021-01-26,12:25:26,collector,1,40,cloudy,2
18.531361,73.815647,2023-08-28,01:54:26,collector,2,50,clear,2
18.540798,73.902489,2021-02-20,16:44:27,arterial,2,60,cloudy,3
18.4752,73.789284,2023-05-07,20:41:16,service,1,40,clear,3
18.640289,73.785098,2022-06-29,15:49:31,service,2,30,cloudy,3
18.563545,73.865863,2024-04-30,02:22:57,residential,2,50,fog,1
18.547925,73.878949,2024-07-26,12:57:20,service,1,40,rain,1
18.495965,73.860532,2021-02-10,18:33:08,residential,2,40,fog,1
18.524435,73.882333,2023-06-08,20:41:38,service,2,30,rain,2
18.478245,73.864175,2022-09-03,23:56:53,highway,4,100,cloudy,3
18.487054,73.805729,2021-09-27,20:38:57,service,1,40,fog,1
18.493742,73.786568,2024-01-08,23:38:43,residential,2,50,clear,3
18.615142,73.807142,2024-07-24,18:13:07,collector,2,30,rain,1
18.635425,73.943985,2021-02-09,19:56:13,service,1,30,clear,2
18.564252,73.7786,2023-04-25,13:34:45,highway,4,80,cloudy,3
18.52491,73.909546,2023-09-13,14:30:02,arterial,2,60,rain,2
18.523478,73.767403,2023-04-12,17:48:02,residential,2,50,cloudy,1
18.561357,73.919024,2021-05-09,21:05:54,residential,1,30,clear,1
18.609185,73.785025,2023-07-15,16:33:18,highway,4,100,clear,2
18.584553,73.794101,2021-10-08,14:17:19,highway,6,100,clear,3
18.493642,73.924814,2021-11-20,01:46:30,service,2,30,clear,1
18.499934,73.802649,2023-01-26,18:40:45,highway,6,100,rain,3
18.450131,73.924134,2023-09-12,04:31:22,service,1,40,rain,1
18.608519,73.875466,2021-10-05,13:33:50,collector,1,40,clear,3
18.600053,73.78041,2023-01-22,17:30:33,collector,1,50,clear,2
18.541665,73.820244,2024-12-10,09:31:29,highway,4,80,rain,3
18.468755,73.847226,2024-03-28,02:40:53,residential,2,30,rain,3
18.634148,73.758012,2021-02-15,19:45:03,arterial,2,60,rain,3
18.508292,73.791508,2021-07-16,15:15:13,arterial,4,60,fog,3
18.497629,73.931687,2022-06-26,11:00:42,collector,2,50,fog,2
18.543614,73.84326,2022-11-09,09:34:09,collector,1,40,cloudy,1
18.602115,73.780898,2023-12-04,07:21:30,arterial,2,80,cloudy,1
18.547453,73.835997,2021-11-16,17:57:56,service,2,40,cloudy,2
18.569382,73.949912,2022-02-27,00:44:16,arterial,4,80,clear,1
18.60389,73.829573,2022-07-03,05:38:37,arterial,4,60,clear,3
18.615511,73.784142,2023-03-06,08:45:49,arterial,4,80,cloudy,2
18.456093,73.79089,2021-06-28,02:27:36,residential,2,30,fog,1
18.518082,73.852116,2021-04-23,20:13:40,residential,2,30,fog,2
18.573026,73.932121,2021-07-09,23:48:32,highway,4,100,fog,2
18.551971,73.850255,2023-06-01,12:47:13,arterial,2,80,rain,2
18.460049,73.756982,2021-11-26,14:27:48,collector,1,50,rain,1
18.560232,73.837636,2023-08-03,08:19:03,highway,6,100,cloudy,3
18.617836,73.782136,2021-11-04,19:34:58,residential,2,40,clear,1
18.454994,73.839808,2022-03-03,06:56:58,service,1,40,clear,1
18.497496,73.759923,2022-05-23,18:46:27,collector,1,50,cloudy,1
18.59492,73.772319,2021-01-28,16:59:07,collector,2,40,clear,1
18.571664,73.80621,2022-09-18,17:52:29,highway,6,80,clear,1
18.484699,73.82595,2021-05-28,18:19:25,service,2,40,fog,2
18.610289,73.828419,2022-09-14,21:55:08,highway,6,80,fog,2
18.600154,73.775097,2023-12-18,21:47:47,service,1,40,cloudy,3
18.604554,73.797387,2021-06-09,14:33:34,highway,4,80,rain,1
18.585479,73.863156,2022-05-17,13:03:26,service,1,30,rain,1
18.635829,73.827465,2024-11-02,15:18:19,arterial,2,80,clear,3
18.463233,73.753831,2021-03-08,21:59:47,highway,6,80,clear,2
18.615372,73.854947,2023-12-05,15:34:33,collector,2,50,cloudy,1
18.605049,73.796885,2021-08-03,00:11:20,collector,1,30,cloudy,1
18.519017,73.756021,2021-08-18,21:53:42,collector,2,50,cloudy,1
18.642298,73.883574,2023-03-31,13:56:27,residential,2,40,cloudy,1
18.636641,73.803099,2024-02-10,08:36:23,service,1,40,rain,2
18.572293,73.8857,2024-01-11,02:13:12,highway,4,80,fog,3
18.51351,73.919622,2021-04-27,17:35:10,service,1,30,clear,2
18.639432,73.926971,2022-12-29,05:54:41,service,2,30,rain,1
18.597813,73.805493,2024-06-18,11:56:55,collector,2,50,fog,1
18.506323,73.942672,2021-08-28,05:29:45,collector,1,30,clear,3
18.452057,73.89321,2022-08-22,23:18:20,service,2,30,rain,1
18.591249,73.874538,2022-10-20,06:05:13,residential,1,30,fog,1
18.648022,73.812376,2021-06-16,11:42:48,highway,4,100,rain,2
18.517994,73.765788,2021-02-14,09:46:21,service,2,40,cloudy,1
18.53856,73.80221,2023-05-05,20:49:48,highway,6,80,fog,2
18.518677,73.916914,2023-02-20,03:00:53,service,1,40,fog,1
18.637097,73.787147,2021-06-01,22:43:18,highway,6,80,cloudy,2
18.524502,73.935726,2022-09-18,13:26:59,residential,2,50,fog,1
18.462362,73.768472,2023-11-25,03:30:18,highway,4,80,rain,1
18.482558,73.869043,2024-10-22,10:11:53,highway,4,80,fog,3
18.480094,73.943615,2022-03-04,21:52:25,residential,2,40,cloudy,1
18.539343,73.850304,2024-02-15,02:41:01,arterial,2,60,cloudy,3
18.499332,73.844192,2022-06-25,00:42:06,arterial,2,60,fog,1
18.582383,73.900235,2024-11-11,04:34:56,collector,2,50,cloudy,1
18.600774,73.865578,2022-05-05,12:14:43,highway,4,100,rain,3
18.630872,73.913482,2021-08-09,07:56:30,highway,6,100,cloudy,1
18.60141,73.761121,2022-02-14,20:22:36,highway,4,100,rain,3
18.451376,73.792489,2023-06-25,21:44:17,highway,4,100,cloudy,1
18.582705,73.832239,2024-06-26,03:47:26,highway,4,80,fog,3
18.530481,73.926917,2024-04-19,07:39:33,highway,6,100,clear,3
18.629113,73.931835,2024-02-16,11:53:20,arterial,4,80,fog,2
18.512776,73.888211,2021-01-22,01:35:33,arterial,4,80,fog,1
18.504327,73.788122,2023-12-02,07:53:11,collector,1,40,clear,2
18.486926,73.818422,2023-10-22,06:58:48,residential,2,30,fog,1
18.535992,73.91619,2024-02-26,02:56:44,service,1,50,fog,1
18.473978,73.896985,2024-12-01,04:13:02,service,2,50,clear,2
18.556291,73.807589,2024-10-28,21:24:10,service,2,50,rain,1
18.548564,73.809988,2022-05-30,11:52:10,service,2,40,cloudy,1
18.569216,73.836769,2023-06-20,05:57:12,collector,1,40,fog,2
18.482881,73.773317,2023-05-31,06:42:23,arterial,2,60,fog,2
18.559339,73.930483,2023-12-01,22:17:16,residential,1,50,cloudy,3
18.518792,73.8966,2023-08-28,00:46:05,collector,2,40,rain,1
18.581732,73.936311,2024-05-27,10:08:54,arterial,4,60,clear,1
18.614196,73.863321,2024-07-06,07:46:28,collector,1,40,clear,1
18.581406,73.929677,2022-10-31,11:35:52,arterial,2,80,clear,1
18.529904,73.815359,2024-09-27,01:08:03,arterial,2,80,rain,1
18.452162,73.91531,2024-02-13,18:12:06,residential,1,40,cloudy,1
18.610196,73.770891,2023-01-06,01:20:44,arterial,4,80,rain,2
18.565371,73.842796,2024-11-05,13:38:00,highway,6,100,fog,2
18.473742,73.946114,2022-11-09,00:24:29,arterial,2,80,rain,1
18.492939,73.763447,2023-05-12,01:11:48,residential,2,30,fog,1
18.568969,73.897773,2024-12-11,05:29:18,service,2,40,rain,1
18.456489,73.881744,2023-03-30,00:00:16,service,2,40,fog,1
18.556458,73.770653,2022-12-26,18:20:24,service,2,30,cloudy,3
18.484505,73.863595,2021-02-11,01:05:16,service,1,50,clear,3
18.509272,73.937663,2024-05-06,23:46:10,residential,1,50,fog,2
18.613748,73.946713,2023-05-29,14:08:57,arterial,4,60,clear,2
18.501934,73.943945,2021-01-10,05:56:17,service,1,30,cloudy,1
18.536247,73.819504,2024-07-13,04:42:05,highway,4,100,fog,3
18.46007,73.760553,2023-12-09,19:10:10,arterial,2,60,clear,3
18.588402,73.841586,2023-03-13,23:43:05,residential,1,30,cloudy,3
